PUNKT;SSID;BSS;RSSI;KANAL
0.02_S;HFU Open;C2:FB:E4:4D:13:20;-89;11
0.02_S;HFU Open;C2:FB:E4:80:8A:1D;-90;36
0.02_S;HFU Open;C2:FB:E4:80:8A:1D;-90;36
0.02_W;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.02_W;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.02_W;eduroam;BE:FB:E4:4E:13:20;-86;44
0.02_W;eduroam;BE:FB:E4:4E:13:20;-87;44
0.02_W;HFU Open;26:E8:29:EE:30:A7;-80;40
0.02_W;HFU Open;26:E8:29:EE:30:A7;-75;40
0.02_W;HFU Open;26:E8:29:EE:2E:85;-89;36
0.02_W;eduroam;22:E8:29:ED:30:6E;-75;11
0.02_W;eduroam;22:E8:29:ED:30:6E;-72;11
0.02_W;HFU Guest;18:E8:29:ED:30:A7;-87;1
0.02_W;HFU Guest;18:E8:29:ED:30:A7;-84;1
0.02_W;HFU Guest;74:83:C2:18:6F:F0;-90;1
0.02_W;HFU Guest;18:E8:29:ED:2E:85;-89;6
0.02_W;HFU Guest;18:E8:29:ED:2E:85;-89;6
0.02_W;HFU Guest;18:E8:29:EE:30:6E;-79;36
0.02_W;HFU Guest;18:E8:29:EE:30:6E;-84;36
0.02_W;HFU Guest;B4:FB:E4:4E:13:20;-87;44
0.02_W;HFU Guest;B4:FB:E4:4E:13:20;-89;44
0.02_W;eduroam;BE:FB:E4:80:8A:1E;-81;1
0.02_W;eduroam;BE:FB:E4:80:8A:1E;-82;1
0.02_W;HFU Open;26:E8:29:ED:30:6E;-76;11
0.02_W;HFU Open;26:E8:29:ED:30:6E;-71;11
0.02_W;HFU Open;C2:FB:E4:4D:13:20;-88;11
0.02_W;HFU Open;C2:FB:E4:4D:13:20;-87;11
0.02_W;eduroam;22:E8:29:ED:30:A7;-87;1
0.02_W;eduroam;22:E8:29:ED:30:A7;-86;1
0.02_W;HFU Guest;B4:FB:E4:80:8A:1E;-81;1
0.02_W;HFU Guest;B4:FB:E4:80:8A:1E;-81;1
0.02_W;eduroam;22:E8:29:EE:30:6E;-79;36
0.02_W;eduroam;22:E8:29:EE:30:6E;-86;36
0.02_W;HFU Guest;18:E8:29:EE:30:A7;-80;40
0.02_W;HFU Guest;18:E8:29:EE:30:A7;-75;40
0.02_W;eduroam;BE:FB:E4:4D:13:20;-88;11
0.02_W;eduroam;BE:FB:E4:4D:13:20;-88;11
0.02_W;HFU Open;26:E8:29:ED:30:A7;-84;1
0.02_W;HFU Open;26:E8:29:ED:30:A7;-85;1
0.02_W;HFU Open;82:83:C2:18:6F:F0;-87;1
0.02_W;HFU Open;82:83:C2:18:6F:F0;-90;1
0.02_W;HFU Open;26:E8:29:ED:2E:85;-90;6
0.02_W;HFU Open;26:E8:29:ED:2E:85;-90;6
0.02_W;HFU Open;C2:FB:E4:4E:13:20;-86;44
0.02_W;HFU Open;C2:FB:E4:4E:13:20;-88;44
0.02_W;eduroam;22:E8:29:EE:2E:85;-92;36
0.02_W;HFU Guest;B4:FB:E4:4D:13:20;-90;11
0.02_W;HFU Guest;B4:FB:E4:4D:13:20;-87;11
0.02_W;eduroam;22:E8:29:EE:30:A7;-80;40
0.02_W;eduroam;22:E8:29:EE:30:A7;-75;40
0.02_W;HFU Open;26:E8:29:EE:30:6E;-78;36
0.02_W;HFU Open;26:E8:29:EE:30:6E;-86;36
0.02_W;HFU Guest;18:E8:29:ED:30:6E;-76;11
0.02_W;HFU Guest;18:E8:29:ED:30:6E;-72;11
0.03_N;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03_N;HFU Open;26:E8:29:EE:30:A7;-85;40
0.03_N;HFU Open;82:83:C2:18:6C:B0;-90;11
0.03_N;HFU Open;26:E8:29:EE:2E:85;-86;36
0.03_N;eduroam;22:E8:29:ED:30:6E;-64;11
0.03_N;eduroam;E2:63:DA:A1:63:23;-92;11
0.03_N;eduroam;BE:FB:E4:80:8A:1D;-72;36
0.03_N;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03_N;HFU Guest;E0:63:DA:81:63:23;-93;11
0.03_N;HFU Guest;18:E8:29:EE:30:6E;-70;36
0.03_N;eduroam;BE:FB:E4:80:8A:1E;-74;1
0.03_N;HFU Guest;B4:FB:E4:80:8A:1D;-72;36
0.03_N;HFU Open;26:E8:29:ED:30:6E;-64;11
0.03_N;HFU Open;C2:FB:E4:4D:13:20;-92;11
0.03_N;eduroam;22:E8:29:ED:2E:85;-78;6
0.03_N;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03_N;eduroam;22:E8:29:EE:30:6E;-66;36
0.03_N;eduroam;7E:83:C2:18:6C:B0;-90;11
0.03_N;HFU Guest;18:E8:29:EE:30:A7;-85;40
0.03_N;HFU Guest;74:83:C2:18:6C:B0;-90;11
0.03_N;HFU Guest;18:E8:29:EE:2E:85;-85;36
0.03_N;eduroam;BE:FB:E4:4D:13:20;-92;11
0.03_N;HFU Open;26:E8:29:ED:2E:85;-78;6
0.03_N;HFU Open;26:E8:29:EE:30:6E;-70;36
0.03_N;HFU Open;E2:63:DA:B1:63:23;-92;11
0.03_N;eduroam;22:E8:29:EE:30:A7;-85;40
0.03_N;HFU Guest;18:E8:29:ED:30:6E;-64;11
0.03_N;eduroam;22:E8:29:EE:2E:85;-85;36
0.03_N;HFU Guest;B4:FB:E4:4D:13:20;-91;11
0.03_N;HFU Open;C2:FB:E4:80:8A:1D;-72;36
0.03_O;HFU Guest;18:E8:29:ED:30:6E;-64;11
0.03_O;eduroam;22:E8:29:ED:30:A7;-77;1
0.03_O;HFU Guest;18:E8:29:EE:30:A7;-81;40
0.03_O;eduroam;BE:FB:E4:4D:13:20;-93;11
0.03_O;HFU Open;26:E8:29:EE:2E:85;-83;36
0.03_O;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.03_O;HFU Open;26:E8:29:ED:30:A7;-78;1
0.03_O;eduroam;22:E8:29:EE:30:6E;-66;36
0.03_O;HFU Open;C2:FB:E4:80:8A:1D;-77;36
0.03_O;HFU Open;26:E8:29:EE:30:6E;-65;36
0.03_O;eduroam;BE:FB:E4:80:8A:1E;-81;1
0.03_O;HFU Guest;18:E8:29:EE:2E:85;-82;36
0.03_O;HFU Guest;B4:FB:E4:80:8A:1E;-79;1
0.03_O;eduroam;BE:FB:E4:80:8A:1D;-77;36
0.03_O;HFU Open;26:E8:29:ED:2E:85;-79;6
0.03_O;HFU Guest;18:E8:29:EE:30:6E;-65;36
0.03_O;HFU Guest;B4:FB:E4:80:8A:1D;-77;36
0.03_O;eduroam;22:E8:29:ED:30:6E;-64;11
0.03_O;eduroam;22:E8:29:EE:30:A7;-81;40
0.03_O;HFU Open;26:E8:29:ED:30:6E;-64;11
0.03_O;HFU Open;26:E8:29:EE:30:A7;-81;40
0.03_O;HFU Open;C2:FB:E4:4D:13:20;-93;11
0.03_O;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03_O;eduroam;22:E8:29:EE:2E:85;-82;36
0.03_S;HFU Guest;18:E8:29:EE:30:6E;-66;36
0.03_S;HFU Guest;18:E8:29:EE:30:6E;-63;36
0.03_S;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03_S;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03_S;HFU Open;26:E8:29:EE:2E:85;-84;36
0.03_S;HFU Open;26:E8:29:EE:2E:85;-81;36
0.03_S;eduroam;BE:FB:E4:80:8A:1D;-78;36
0.03_S;eduroam;BE:FB:E4:80:8A:1D;-80;36
0.03_S;eduroam;22:E8:29:ED:30:6E;-63;11
0.03_S;eduroam;22:E8:29:ED:30:6E;-61;11
0.03_S;eduroam;BE:FB:E4:80:8A:1E;-74;1
0.03_S;eduroam;BE:FB:E4:80:8A:1E;-73;1
0.03_S;HFU Open;26:E8:29:ED:30:A7;-85;1
0.03_S;HFU Open;26:E8:29:ED:30:A7;-85;1
0.03_S;HFU Guest;18:E8:29:ED:2E:85;-80;6
0.03_S;HFU Guest;18:E8:29:ED:2E:85;-81;6
0.03_S;eduroam;22:E8:29:EE:2E:85;-83;36
0.03_S;eduroam;22:E8:29:EE:2E:85;-81;36
0.03_S;HFU Guest;18:E8:29:EE:30:A7;-82;40
0.03_S;HFU Guest;18:E8:29:EE:30:A7;-80;40
0.03_S;HFU Open;26:E8:29:EE:30:6E;-66;36
0.03_S;HFU Open;26:E8:29:EE:30:6E;-63;36
0.03_S;HFU Guest;E0:63:DA:81:63:23;-94;11
0.03_S;HFU Guest;E0:63:DA:81:63:23;-94;11
0.03_S;eduroam;E2:63:DA:A1:63:23;-94;11
0.03_S;eduroam;E2:63:DA:A1:63:23;-94;11
0.03_S;HFU Guest;74:83:C2:18:6C:B0;-93;11
0.03_S;HFU Guest;74:83:C2:18:6C:B0;-94;11
0.03_S;eduroam;22:E8:29:ED:30:A7;-85;1
0.03_S;eduroam;22:E8:29:ED:30:A7;-85;1
0.03_S;HFU Guest;18:E8:29:ED:30:6E;-63;11
0.03_S;HFU Guest;18:E8:29:ED:30:6E;-61;11
0.03_S;eduroam;22:E8:29:EE:30:6E;-65;36
0.03_S;eduroam;22:E8:29:EE:30:6E;-64;36
0.03_S;HFU Guest;B4:FB:E4:80:8A:1D;-78;36
0.03_S;HFU Guest;B4:FB:E4:80:8A:1D;-80;36
0.03_S;HFU Open;26:E8:29:ED:2E:85;-80;6
0.03_S;HFU Open;26:E8:29:ED:2E:85;-81;6
0.03_S;HFU Open;E2:63:DA:B1:63:23;-94;11
0.03_S;HFU Open;E2:63:DA:B1:63:23;-94;11
0.03_S;HFU Open;26:E8:29:EE:30:A7;-82;40
0.03_S;HFU Open;26:E8:29:EE:30:A7;-80;40
0.03_S;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03_S;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03_S;HFU Guest;18:E8:29:EE:2E:85;-83;36
0.03_S;HFU Guest;18:E8:29:EE:2E:85;-81;36
0.03_S;HFU Open;82:83:C2:18:6C:B0;-93;11
0.03_S;HFU Open;82:83:C2:18:6C:B0;-93;11
0.03_S;eduroam;22:E8:29:ED:2E:85;-80;6
0.03_S;eduroam;22:E8:29:ED:2E:85;-81;6
0.03_S;HFU Guest;18:E8:29:ED:30:A7;-83;1
0.03_S;HFU Guest;18:E8:29:ED:30:A7;-83;1
0.03_S;HFU Open;26:E8:29:ED:30:6E;-63;11
0.03_S;HFU Open;26:E8:29:ED:30:6E;-60;11
0.03_S;eduroam;22:E8:29:EE:30:A7;-82;40
0.03_S;eduroam;22:E8:29:EE:30:A7;-80;40
0.03_S;eduroam;7E:83:C2:18:6C:B0;-92;11
0.03_S;eduroam;7E:83:C2:18:6C:B0;-94;11
0.03_S;HFU Open;C2:FB:E4:80:8A:1D;-78;36
0.03_S;HFU Open;C2:FB:E4:80:8A:1D;-81;36
0.03_W;HFU Guest;18:E8:29:EE:30:6E;-68;36
0.03_W;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03_W;HFU Open;26:E8:29:EE:2E:85;-81;36
0.03_W;eduroam;BE:FB:E4:4D:13:20;-91;11
0.03_W;eduroam;BE:FB:E4:80:8A:1D;-88;36
0.03_W;eduroam;22:E8:29:ED:30:6E;-68;11
0.03_W;eduroam;BE:FB:E4:80:8A:1E;-75;1
0.03_W;HFU Open;26:E8:29:ED:30:A7;-82;1
0.03_W;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03_W;eduroam;22:E8:29:EE:2E:85;-88;36
0.03_W;HFU Guest;18:E8:29:EE:30:A7;-75;40
0.03_W;HFU Open;26:E8:29:EE:30:6E;-68;36
0.03_W;eduroam;22:E8:29:ED:30:A7;-82;1
0.03_W;HFU Guest;18:E8:29:ED:30:6E;-68;11
0.03_W;eduroam;22:E8:29:EE:30:6E;-66;36
0.03_W;HFU Open;26:E8:29:ED:2E:85;-79;6
0.03_W;HFU Guest;B4:FB:E4:80:8A:1D;-88;36
0.03_W;HFU Guest;B4:FB:E4:4D:13:20;-91;11
0.03_W;HFU Open;26:E8:29:EE:30:A7;-75;40
0.03_W;HFU Guest;B4:FB:E4:80:8A:1E;-75;1
0.03_W;HFU Guest;18:E8:29:EE:2E:85;-82;36
0.03_W;eduroam;22:E8:29:ED:2E:85;-78;6
0.03_W;HFU Open;26:E8:29:ED:30:6E;-68;11
0.03_W;eduroam;22:E8:29:EE:30:A7;-75;40
0.03_W;HFU Open;C2:FB:E4:4D:13:20;-92;11
0.03_W;HFU Open;C2:FB:E4:80:8A:1D;-88;36
0.041_N;RIS-Labor;FE:EC:DA:47:9F:36;-92;6
0.041_N;RIS-Labor;FE:EC:DA:47:9F:36;-92;6
0.041_N;RIS-Labor;FE:EC:DA:47:9F:36;-94;6
0.041_N;HFU Guest;18:E8:29:EE:30:6E;-78;36
0.041_N;HFU Guest;FC:EC:DA:47:9C:24;-92;6
0.041_N;HFU Guest;FC:EC:DA:47:9C:24;-89;6
0.041_N;HFU Guest;FC:EC:DA:47:9C:24;-89;6
0.041_N;HFU Guest;B4:FB:E4:CF:BF:0C;-93;1
0.041_N;HFU Guest;B4:FB:E4:CF:BF:0C;-93;1
0.041_N;HFU Guest;B4:FB:E4:CF:BF:0C;-93;1
0.041_N;HFU Open;C2:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Open;C2:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Open;C2:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Guest;B4:FB:E4:4E:13:20;-82;44
0.041_N;HFU Guest;B4:FB:E4:4E:13:20;-78;44
0.041_N;HFU Guest;B4:FB:E4:4E:13:20;-81;44
0.041_N;eduroam;BE:FB:E4:4D:13:20;-78;11
0.041_N;eduroam;BE:FB:E4:4D:13:20;-76;11
0.041_N;eduroam;BE:FB:E4:4D:13:20;-80;11
0.041_N;HFU Guest;FC:EC:DA:47:9F:36;-92;6
0.041_N;HFU Guest;FC:EC:DA:47:9F:36;-92;6
0.041_N;HFU Guest;FC:EC:DA:47:9F:36;-92;6
0.041_N;eduroam;BE:FB:E4:80:8A:1D;-83;36
0.041_N;eduroam;22:E8:29:ED:30:6E;-90;11
0.041_N;eduroam;22:E8:29:ED:30:6E;-90;11
0.041_N;eduroam;22:E8:29:ED:30:6E;-90;11
0.041_N;HFU Open;26:E8:29:ED:2F:EA;-81;6
0.041_N;HFU Open;26:E8:29:ED:2F:EA;-81;6
0.041_N;HFU Open;26:E8:29:ED:2F:EA;-83;6
0.041_N;eduroam;BE:FB:E4:80:8A:1E;-93;1
0.041_N;eduroam;BE:FB:E4:80:8A:1E;-93;1
0.041_N;eduroam;BE:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Open;26:E8:29:ED:30:A7;-86;1
0.041_N;HFU Open;26:E8:29:ED:30:A7;-86;1
0.041_N;HFU Open;26:E8:29:ED:30:A7;-84;1
0.041_N;eduroam;FE:EC:DA:27:9E:F1;-88;1
0.041_N;eduroam;FE:EC:DA:27:9E:F1;-88;1
0.041_N;eduroam;FE:EC:DA:27:9E:F1;-88;1
0.041_N;HFU Guest;18:E8:29:EE:2F:EA;-89;48
0.041_N;HFU Guest;18:E8:29:EE:2F:EA;-88;48
0.041_N;HFU Open;26:E8:29:ED:32:54;-92;6
0.041_N;HFU Open;26:E8:29:ED:32:54;-92;6
0.041_N;HFU Open;26:E8:29:ED:32:54;-92;6
0.041_N;HFU Guest;18:E8:29:EE:30:A7;-88;40
0.041_N;HFU Guest;18:E8:29:EE:30:A7;-88;40
0.041_N;HFU Guest;18:E8:29:EE:30:A7;-88;40
0.041_N;HFU Open;26:E8:29:EE:30:6E;-78;36
0.041_N;eduroam;22:E8:29:ED:2F:EA;-81;6
0.041_N;eduroam;22:E8:29:ED:2F:EA;-81;6
0.041_N;eduroam;22:E8:29:ED:2F:EA;-83;6
0.041_N;eduroam;FE:EC:DA:27:9C:24;-92;6
0.041_N;eduroam;FE:EC:DA:27:9C:24;-92;6
0.041_N;eduroam;FE:EC:DA:27:9C:24;-92;6
0.041_N;eduroam;B6:FB:E4:AF:BF:0C;-94;1
0.041_N;eduroam;B6:FB:E4:AF:BF:0C;-94;1
0.041_N;eduroam;B6:FB:E4:AF:BF:0C;-94;1
0.041_N;HFU Open;C2:FB:E4:4E:13:20;-81;44
0.041_N;HFU Open;C2:FB:E4:4E:13:20;-78;44
0.041_N;HFU Open;C2:FB:E4:4E:13:20;-81;44
0.041_N;eduroam;22:E8:29:ED:30:A7;-86;1
0.041_N;eduroam;22:E8:29:ED:30:A7;-86;1
0.041_N;eduroam;22:E8:29:ED:30:A7;-84;1
0.041_N;eduroam;FE:EC:DA:27:9C:25;-90;48
0.041_N;eduroam;FE:EC:DA:27:9F:36;-92;6
0.041_N;eduroam;FE:EC:DA:27:9F:36;-92;6
0.041_N;eduroam;FE:EC:DA:27:9F:36;-92;6
0.041_N;HFU Open;FE:EC:DA:37:9E:F1;-88;1
0.041_N;HFU Open;FE:EC:DA:37:9E:F1;-88;1
0.041_N;HFU Open;FE:EC:DA:37:9E:F1;-88;1
0.041_N;HFU Guest;18:E8:29:ED:30:6E;-91;11
0.041_N;HFU Guest;18:E8:29:ED:30:6E;-91;11
0.041_N;HFU Guest;18:E8:29:ED:30:6E;-91;11
0.041_N;eduroam;22:E8:29:ED:32:54;-92;6
0.041_N;eduroam;22:E8:29:ED:32:54;-92;6
0.041_N;eduroam;22:E8:29:ED:32:54;-92;6
0.041_N;eduroam;BE:FB:E4:4E:13:20;-78;44
0.041_N;eduroam;BE:FB:E4:4E:13:20;-78;44
0.041_N;eduroam;BE:FB:E4:4E:13:20;-79;44
0.041_N;eduroam;22:E8:29:EE:30:6E;-86;36
0.041_N;eduroam;22:E8:29:EE:30:6E;-86;36
0.041_N;HFU Guest;B4:FB:E4:4D:13:20;-78;11
0.041_N;HFU Guest;B4:FB:E4:4D:13:20;-76;11
0.041_N;HFU Guest;B4:FB:E4:4D:13:20;-79;11
0.041_N;HFU Open;26:E8:29:EE:2F:EA;-88;48
0.041_N;HFU Open;FE:EC:DA:37:9C:24;-92;6
0.041_N;HFU Open;FE:EC:DA:37:9C:24;-89;6
0.041_N;HFU Open;FE:EC:DA:37:9C:24;-89;6
0.041_N;HFU Open;B6:FB:E4:BF:BF:0C;-92;1
0.041_N;HFU Open;B6:FB:E4:BF:BF:0C;-92;1
0.041_N;HFU Open;B6:FB:E4:BF:BF:0C;-92;1
0.041_N;HFU Open;26:E8:29:EE:30:A7;-88;40
0.041_N;HFU Open;26:E8:29:EE:30:A7;-88;40
0.041_N;HFU Open;26:E8:29:EE:30:A7;-88;40
0.041_N;HFU Guest;B4:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Guest;B4:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Guest;B4:FB:E4:80:8A:1E;-93;1
0.041_N;HFU Open;FE:EC:DA:37:9C:25;-90;48
0.041_N;eduroam;B6:FB:E4:21:AB:60;-87;11
0.041_N;eduroam;B6:FB:E4:21:AB:60;-86;11
0.041_N;HFU Open;FE:EC:DA:37:9F:36;-92;6
0.041_N;HFU Open;FE:EC:DA:37:9F:36;-92;6
0.041_N;HFU Open;FE:EC:DA:37:9F:36;-93;6
0.041_N;HFU Guest;18:E8:29:ED:2F:EA;-81;6
0.041_N;HFU Guest;18:E8:29:ED:2F:EA;-81;6
0.041_N;HFU Guest;18:E8:29:ED:2F:EA;-83;6
0.041_N;eduroam;22:E8:29:EE:2F:EA;-88;48
0.041_N;eduroam;22:E8:29:EE:2F:EA;-88;48
0.041_N;eduroam;22:E8:29:EE:2F:EA;-88;48
0.041_N;HFU Guest;B4:FB:E4:21:AB:60;-91;11
0.041_N;HFU Guest;B4:FB:E4:21:AB:60;-87;11
0.041_N;HFU Guest;B4:FB:E4:21:AB:60;-87;11
0.041_N;HFU Guest;FC:EC:DA:47:9E:F1;-89;1
0.041_N;HFU Guest;FC:EC:DA:47:9E:F1;-88;1
0.041_N;HFU Guest;FC:EC:DA:47:9E:F1;-88;1
0.041_N;HFU Guest;18:E8:29:ED:30:A7;-86;1
0.041_N;HFU Guest;18:E8:29:ED:30:A7;-86;1
0.041_N;HFU Guest;18:E8:29:ED:30:A7;-84;1
0.041_N;HFU Open;26:E8:29:ED:30:6E;-87;11
0.041_N;HFU Open;26:E8:29:ED:30:6E;-87;11
0.041_N;eduroam;22:E8:29:EE:30:A7;-88;40
0.041_N;eduroam;22:E8:29:EE:30:A7;-88;40
0.041_N;eduroam;22:E8:29:EE:30:A7;-88;40
0.041_N;HFU Guest;18:E8:29:ED:32:54;-92;6
0.041_N;HFU Guest;18:E8:29:ED:32:54;-92;6
0.041_N;HFU Guest;18:E8:29:ED:32:54;-92;6
0.041_N;HFU Open;C2:FB:E4:4D:13:20;-78;11
0.041_N;HFU Open;C2:FB:E4:4D:13:20;-76;11
0.041_N;HFU Open;C2:FB:E4:4D:13:20;-79;11
0.041_N;HFU Open;B6:FB:E4:31:AB:60;-87;11
0.041_N;HFU Open;B6:FB:E4:31:AB:60;-87;11
0.041_O;RIS-Labor;FE:EC:DA:47:9F:36;-92;6
0.041_O;RIS-Labor;FE:EC:DA:47:9F:36;-92;6
0.041_O;HFU Guest;FC:EC:DA:47:9C:24;-90;6
0.041_O;HFU Guest;FC:EC:DA:47:9C:24;-90;6
0.041_O;HFU Guest;B4:FB:E4:CF:BF:0C;-90;1
0.041_O;HFU Guest;B4:FB:E4:CF:BF:0C;-90;1
0.041_O;HFU Guest;B4:FB:E4:4E:13:20;-78;44
0.041_O;HFU Guest;B4:FB:E4:4E:13:20;-80;44
0.041_O;eduroam;BE:FB:E4:4D:13:20;-75;11
0.041_O;eduroam;BE:FB:E4:4D:13:20;-74;11
0.041_O;HFU Guest;FC:EC:DA:47:9F:36;-92;6
0.041_O;HFU Guest;FC:EC:DA:47:9F:36;-92;6
0.041_O;eduroam;22:E8:29:ED:30:6E;-92;11
0.041_O;eduroam;22:E8:29:ED:30:6E;-92;11
0.041_O;HFU Open;26:E8:29:ED:2F:EA;-85;6
0.041_O;HFU Open;26:E8:29:ED:2F:EA;-84;6
0.041_O;eduroam;BE:FB:E4:80:8A:1E;-94;1
0.041_O;eduroam;BE:FB:E4:80:8A:1E;-94;1
0.041_O;HFU Open;26:E8:29:ED:30:A7;-90;1
0.041_O;HFU Open;26:E8:29:ED:30:A7;-80;1
0.041_O;HFU Guest;18:E8:29:EE:2F:EA;-85;48
0.041_O;HFU Guest;18:E8:29:EE:2F:EA;-83;48
0.041_O;HFU Open;26:E8:29:ED:34:1B;-94;6
0.041_O;HFU Open;26:E8:29:ED:34:1B;-94;6
0.041_O;eduroam;FE:EC:DA:27:9E:F1;-92;1
0.041_O;eduroam;FE:EC:DA:27:9E:F1;-92;1
0.041_O;HFU Open;26:E8:29:ED:32:54;-89;6
0.041_O;HFU Open;26:E8:29:ED:32:54;-89;6
0.041_O;HFU Guest;18:E8:29:EE:30:A7;-90;40
0.041_O;HFU Guest;18:E8:29:EE:30:A7;-90;40
0.041_O;eduroam;22:E8:29:ED:2F:EA;-85;6
0.041_O;eduroam;22:E8:29:ED:2F:EA;-83;6
0.041_O;eduroam;FE:EC:DA:27:9C:24;-90;6
0.041_O;eduroam;FE:EC:DA:27:9C:24;-90;6
0.041_O;eduroam;B6:FB:E4:AF:BF:0C;-90;1
0.041_O;eduroam;B6:FB:E4:AF:BF:0C;-90;1
0.041_O;HFU Open;C2:FB:E4:4E:13:20;-78;44
0.041_O;HFU Open;C2:FB:E4:4E:13:20;-80;44
0.041_O;eduroam;FE:EC:DA:27:9C:25;-86;48
0.041_O;eduroam;FE:EC:DA:27:9C:25;-86;48
0.041_O;eduroam;22:E8:29:ED:30:A7;-91;1
0.041_O;eduroam;22:E8:29:ED:30:A7;-80;1
0.041_O;eduroam;22:E8:29:ED:34:1B;-95;6
0.041_O;eduroam;22:E8:29:ED:34:1B;-95;6
0.041_O;eduroam;FE:EC:DA:27:9F:36;-92;6
0.041_O;eduroam;FE:EC:DA:27:9F:36;-92;6
0.041_O;HFU Open;FE:EC:DA:37:9E:F1;-91;1
0.041_O;HFU Open;FE:EC:DA:37:9E:F1;-91;1
0.041_O;HFU Guest;18:E8:29:ED:30:6E;-94;11
0.041_O;HFU Guest;18:E8:29:ED:30:6E;-94;11
0.041_O;eduroam;22:E8:29:ED:32:54;-90;6
0.041_O;eduroam;22:E8:29:ED:32:54;-91;6
0.041_O;eduroam;BE:FB:E4:4E:13:20;-79;44
0.041_O;eduroam;BE:FB:E4:4E:13:20;-77;44
0.041_O;HFU Open;26:E8:29:EE:2F:EA;-84;48
0.041_O;HFU Open;26:E8:29:EE:2F:EA;-84;48
0.041_O;HFU Guest;B4:FB:E4:4D:13:20;-75;11
0.041_O;HFU Guest;B4:FB:E4:4D:13:20;-74;11
0.041_O;HFU Open;FE:EC:DA:37:9C:24;-89;6
0.041_O;HFU Open;FE:EC:DA:37:9C:24;-89;6
0.041_O;HFU Open;B6:FB:E4:BF:BF:0C;-90;1
0.041_O;HFU Open;B6:FB:E4:BF:BF:0C;-90;1
0.041_O;HFU Open;26:E8:29:EE:30:A7;-90;40
0.041_O;HFU Open;26:E8:29:EE:30:A7;-90;40
0.041_O;HFU Open;FE:EC:DA:37:9C:25;-86;48
0.041_O;HFU Open;FE:EC:DA:37:9C:25;-86;48
0.041_O;eduroam;B6:FB:E4:21:AB:60;-87;11
0.041_O;eduroam;B6:FB:E4:21:AB:60;-88;11
0.041_O;HFU Open;FE:EC:DA:37:9F:36;-92;6
0.041_O;HFU Open;FE:EC:DA:37:9F:36;-92;6
0.041_O;HFU Guest;18:E8:29:ED:2F:EA;-86;6
0.041_O;HFU Guest;18:E8:29:ED:2F:EA;-84;6
0.041_O;eduroam;22:E8:29:EE:2F:EA;-85;48
0.041_O;eduroam;22:E8:29:EE:2F:EA;-84;48
0.041_O;HFU Guest;B4:FB:E4:21:AB:60;-84;11
0.041_O;HFU Guest;B4:FB:E4:21:AB:60;-84;11
0.041_O;HFU Guest;FC:EC:DA:47:9E:F1;-91;1
0.041_O;HFU Guest;FC:EC:DA:47:9E:F1;-91;1
0.041_O;HFU Guest;18:E8:29:ED:30:A7;-90;1
0.041_O;HFU Guest;18:E8:29:ED:30:A7;-80;1
0.041_O;HFU Open;26:E8:29:ED:30:6E;-92;11
0.041_O;HFU Open;26:E8:29:ED:30:6E;-92;11
0.041_O;eduroam;22:E8:29:EE:30:A7;-89;40
0.041_O;eduroam;22:E8:29:EE:30:A7;-89;40
0.041_O;HFU Guest;18:E8:29:ED:32:54;-90;6
0.041_O;HFU Guest;18:E8:29:ED:32:54;-92;6
0.041_O;HFU Open;C2:FB:E4:4D:13:20;-76;11
0.041_O;HFU Open;C2:FB:E4:4D:13:20;-73;11
0.041_O;HFU Open;B6:FB:E4:31:AB:60;-84;11
0.041_O;HFU Open;B6:FB:E4:31:AB:60;-88;11
0.041_S;HFU Open;C2:FB:E4:80:8A:1D;-90;36
0.041_S;HFU Open;C2:FB:E4:80:8A:1D;-91;36
0.041_S;HFU Open;C2:FB:E4:80:8A:1D;-89;36
0.041_S;HFU Open;76:83:C2:35:65:4C;-94;6
0.041_S;HFU Guest;FC:EC:DA:47:9C:24;-89;6
0.041_S;HFU Guest;FC:EC:DA:47:9C:24;-89;6
0.041_S;HFU Guest;FC:EC:DA:47:9C:24;-89;6
0.041_S;HFU Open;C2:FB:E4:80:8A:1E;-92;1
0.041_S;HFU Open;C2:FB:E4:80:8A:1E;-92;1
0.041_S;HFU Open;C2:FB:E4:80:8A:1E;-93;1
0.041_S;HFU Guest;B4:FB:E4:4E:13:20;-83;44
0.041_S;HFU Guest;B4:FB:E4:4E:13:20;-81;44
